Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 0.90, Median Loss: 0.90, Std Loss: 0.90, Mean Reward: -2.66, Median Reward: 0.00, Std Reward: -237.00
Episode: 139, step: 9, Pop: 7/5, Epsilon: 0.59, Mean Loss: 0.80, Median Loss: 0.80, Std Loss: 0.80, Mean Reward: 1.73, Median Reward: 2.00, Std Reward: 150.10
Episode: 140, step: 9, Pop: 9/5, Epsilon: 0.59, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 1.71, Median Reward: 2.00, Std Reward: 166.00
Episode: 141, step: 9, Pop: 6/5, Epsilon: 0.59, Mean Loss: 0.90, Median Loss: 0.90, Std Loss: 0.90, Mean Reward: -0.14, Median Reward: 0.00, Std Reward: -11.20
Episode: 142, step: 9, Pop: 6/5, Epsilon: 0.58, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: -0.91, Median Reward: 0.00, Std Reward: -64.30
Episode: 143, step: 9, Pop: 4/5, Epsilon: 0.58, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: -2.51, Median Reward: 0.00, Std Reward: -188.20
Episode: 144, step: 9, Pop: 8/5, Epsilon: 0.58, Mean Loss: 1.03, Median Loss: 1.03, Std Loss: 1.03, Mean Reward: -0.10, Median Reward: 2.00, Std Reward: -8.30
Episode: 145, step: 9, Pop: 9/5, Epsilon: 0.58, Mean Loss: 1.06, Median Loss: 1.06, Std Loss: 1.06, Mean Reward: 0.01, Median Reward: 0.00, Std Reward: 1.10
Episode: 146, step: 9, Pop: 7/5, Epsilon: 0.58, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: -1.83, Median Reward: 0.00, Std Reward: -165.00
Episode: 147, step: 9, Pop: 5/5, Epsilon: 0.57, Mean Loss: 1.19, Median Loss: 1.19, Std Loss: 1.19, Mean Reward: -1.25, Median Reward: 0.00, Std Reward: -89.00
Episode: 148, step: 9, Pop: 9/5, Epsilon: 0.57, Mean Loss: 1.17, Median Loss: 1.17, Std Loss: 1.17, Mean Reward: 0.03, Median Reward: 0.00, Std Reward: 3.00
Episode: 149, step: 9, Pop: 5/5, Epsilon: 0.57, Mean Loss: 1.07, Median Loss: 1.07, Std Loss: 1.07, Mean Reward: 0.10, Median Reward: 0.00, Std Reward: 8.20
Episode: 150, step: 9, Pop: 7/5, Epsilon: 0.57, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: -1.77, Median Reward: 0.00, Std Reward: -151.80
Episode: 151, step: 9, Pop: 8/5, Epsilon: 0.56, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 2.15, Median Reward: 2.00, Std Reward: 185.20
Episode: 152, step: 9, Pop: 10/5, Epsilon: 0.56, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: -1.59, Median Reward: 0.00, Std Reward: -158.90
Episode: 153, step: 9, Pop: 5/5, Epsilon: 0.56, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 0.19, Median Reward: 0.00, Std Reward: 14.00
Episode: 154, step: 9, Pop: 6/5, Epsilon: 0.56, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: -1.55, Median Reward: 0.00, Std Reward: -116.50
Episode: 155, step: 9, Pop: 7/5, Epsilon: 0.56, Mean Loss: 1.20, Median Loss: 1.20, Std Loss: 1.20, Mean Reward: -1.12, Median Reward: 0.00, Std Reward: -106.40
Episode: 156, step: 9, Pop: 7/5, Epsilon: 0.55, Mean Loss: 0.97, Median Loss: 0.97, Std Loss: 0.97, Mean Reward: -0.42, Median Reward: 0.00, Std Reward: -35.00
Episode: 157, step: 9, Pop: 3/5, Epsilon: 0.55, Mean Loss: 1.36, Median Loss: 1.36, Std Loss: 1.36, Mean Reward: 0.97, Median Reward: 0.00, Std Reward: 59.90
Episode: 158, step: 9, Pop: 3/5, Epsilon: 0.55, Mean Loss: 0.83, Median Loss: 0.83, Std Loss: 0.83, Mean Reward: 0.16, Median Reward: 0.00, Std Reward: 7.70
Episode: 159, step: 9, Pop: 8/5, Epsilon: 0.55, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 0.22, Median Reward: 0.00, Std Reward: 19.50
Episode: 160, step: 9, Pop: 6/5, Epsilon: 0.55, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: -1.30, Median Reward: 0.00, Std Reward: -88.40
Episode: 161, step: 9, Pop: 9/5, Epsilon: 0.54, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: -0.30, Median Reward: 0.00, Std Reward: -29.30
Episode: 162, step: 9, Pop: 6/5, Epsilon: 0.54, Mean Loss: 1.33, Median Loss: 1.33, Std Loss: 1.33, Mean Reward: 1.37, Median Reward: 2.00, Std Reward: 108.20
Episode: 163, step: 9, Pop: 9/5, Epsilon: 0.54, Mean Loss: 0.44, Median Loss: 0.44, Std Loss: 0.44, Mean Reward: 0.57, Median Reward: 0.00, Std Reward: 53.70
Episode: 164, step: 9, Pop: 6/5, Epsilon: 0.54, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: -0.90, Median Reward: 0.00, Std Reward: -68.40
Episode: 165, step: 9, Pop: 6/5, Epsilon: 0.54, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: -0.05, Median Reward: 0.00, Std Reward: -3.70
Episode: 166, step: 9, Pop: 7/5, Epsilon: 0.53, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: -0.17, Median Reward: 2.00, Std Reward: -13.40
Episode: 167, step: 9, Pop: 5/5, Epsilon: 0.53, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: -1.07, Median Reward: 0.00, Std Reward: -62.10
Episode: 168, step: 9, Pop: 7/5, Epsilon: 0.53, Mean Loss: 1.28, Median Loss: 1.28, Std Loss: 1.28, Mean Reward: -3.00, Median Reward: 0.00, Std Reward: -249.00
Episode: 169, step: 9, Pop: 7/5, Epsilon: 0.53, Mean Loss: 1.43, Median Loss: 1.43, Std Loss: 1.43, Mean Reward: 1.72, Median Reward: 2.00, Std Reward: 149.60
Episode: 170, step: 9, Pop: 5/5, Epsilon: 0.53, Mean Loss: 0.98, Median Loss: 0.98, Std Loss: 0.98, Mean Reward: -0.93, Median Reward: 2.00, Std Reward: -63.20
Episode: 171, step: 9, Pop: 6/5, Epsilon: 0.52, Mean Loss: 1.47, Median Loss: 1.47, Std Loss: 1.47, Mean Reward: 1.62, Median Reward: 2.00, Std Reward: 115.10
Episode: 172, step: 9, Pop: 7/5, Epsilon: 0.52, Mean Loss: 0.89, Median Loss: 0.89, Std Loss: 0.89, Mean Reward: 3.02, Median Reward: 2.00, Std Reward: 238.90
Episode: 173, step: 9, Pop: 7/5, Epsilon: 0.52, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 0.24, Median Reward: 0.00, Std Reward: 21.30
Episode: 174, step: 9, Pop: 6/5, Epsilon: 0.52, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: -1.15, Median Reward: 0.00, Std Reward: -84.00
Episode: 175, step: 9, Pop: 9/5, Epsilon: 0.52, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 1.55, Median Reward: 2.00, Std Reward: 141.40
Episode: 176, step: 9, Pop: 7/5, Epsilon: 0.51, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: -0.98, Median Reward: 0.00, Std Reward: -83.70
Episode: 177, step: 9, Pop: 8/5, Epsilon: 0.51, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 0.02, Median Reward: 2.00, Std Reward: 1.80
Episode: 178, step: 9, Pop: 8/5, Epsilon: 0.51, Mean Loss: 1.02, Median Loss: 1.02, Std Loss: 1.02, Mean Reward: -1.25, Median Reward: 0.00, Std Reward: -115.10
Episode: 179, step: 9, Pop: 8/5, Epsilon: 0.51, Mean Loss: 1.18, Median Loss: 1.18, Std Loss: 1.18, Mean Reward: -0.82, Median Reward: -5.00, Std Reward: -80.50
Episode: 180, step: 9, Pop: 5/5, Epsilon: 0.51, Mean Loss: 0.93, Median Loss: 0.93, Std Loss: 0.93, Mean Reward: -1.08, Median Reward: 0.00, Std Reward: -68.90
Episode: 181, step: 9, Pop: 7/5, Epsilon: 0.50, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: 0.64, Median Reward: 2.00, Std Reward: 50.40
Episode: 182, step: 9, Pop: 8/5, Epsilon: 0.50, Mean Loss: 1.45, Median Loss: 1.45, Std Loss: 1.45, Mean Reward: -0.22, Median Reward: 0.00, Std Reward: -17.90
Episode: 183, step: 9, Pop: 7/5, Epsilon: 0.50, Mean Loss: 0.92, Median Loss: 0.92, Std Loss: 0.92, Mean Reward: -0.13, Median Reward: 2.00, Std Reward: -10.00
Episode: 184, step: 9, Pop: 5/5, Epsilon: 0.50, Mean Loss: 0.88, Median Loss: 0.88, Std Loss: 0.88, Mean Reward: -1.14, Median Reward: 0.00, Std Reward: -81.20
Episode: 185, step: 9, Pop: 7/5, Epsilon: 0.50, Mean Loss: 1.06, Median Loss: 1.06, Std Loss: 1.06, Mean Reward: 0.06, Median Reward: 0.00, Std Reward: 5.10
Episode: 186, step: 9, Pop: 7/5, Epsilon: 0.49, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 0.97, Median Reward: 1.00, Std Reward: 77.70
Episode: 187, step: 9, Pop: 9/5, Epsilon: 0.49, Mean Loss: 0.45, Median Loss: 0.45, Std Loss: 0.45, Mean Reward: -0.43, Median Reward: 0.00, Std Reward: -40.60
Episode: 188, step: 9, Pop: 6/5, Epsilon: 0.49, Mean Loss: 0.99, Median Loss: 0.99, Std Loss: 0.99, Mean Reward: -0.33, Median Reward: 2.00, Std Reward: -24.00
Episode: 189, step: 9, Pop: 6/5, Epsilon: 0.49, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: -1.31, Median Reward: 0.00, Std Reward: -124.90
Episode: 190, step: 9, Pop: 6/5, Epsilon: 0.49, Mean Loss: 0.89, Median Loss: 0.89, Std Loss: 0.89, Mean Reward: -0.96, Median Reward: 0.00, Std Reward: -73.60
Episode: 191, step: 9, Pop: 4/5, Epsilon: 0.49, Mean Loss: 1.27, Median Loss: 1.27, Std Loss: 1.27, Mean Reward: -0.57, Median Reward: 0.00, Std Reward: -40.00
Episode: 192, step: 9, Pop: 6/5, Epsilon: 0.48, Mean Loss: 0.96, Median Loss: 0.96, Std Loss: 0.96, Mean Reward: 0.00, Median Reward: 2.00, Std Reward: 0.20
Episode: 193, step: 9, Pop: 5/5, Epsilon: 0.48, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: -1.14, Median Reward: 0.00, Std Reward: -99.50
Episode: 194, step: 9, Pop: 6/5, Epsilon: 0.48, Mean Loss: 0.83, Median Loss: 0.83, Std Loss: 0.83, Mean Reward: -1.85, Median Reward: 0.00, Std Reward: -151.90
Episode: 195, step: 9, Pop: 8/5, Epsilon: 0.48, Mean Loss: 1.23, Median Loss: 1.23, Std Loss: 1.23, Mean Reward: 1.63, Median Reward: 2.00, Std Reward: 144.80
Episode: 196, step: 9, Pop: 7/5, Epsilon: 0.48, Mean Loss: 1.03, Median Loss: 1.03, Std Loss: 1.03, Mean Reward: 0.03, Median Reward: 0.00, Std Reward: 2.60
Episode: 197, step: 9, Pop: 5/5, Epsilon: 0.47, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: -0.36, Median Reward: 0.00, Std Reward: -24.60
Episode: 198, step: 9, Pop: 7/5, Epsilon: 0.47, Mean Loss: 1.02, Median Loss: 1.02, Std Loss: 1.02, Mean Reward: -1.56, Median Reward: 0.00, Std Reward: -138.50
Episode: 199, step: 9, Pop: 6/5, Epsilon: 0.47, Mean Loss: 0.87, Median Loss: 0.87, Std Loss: 0.87, Mean Reward: -1.86, Median Reward: -6.00, Std Reward: -154.00
Episode: 200, step: 9, Pop: 6/5, Epsilon: 0.47, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: -1.43, Median Reward: 0.00, Std Reward: -123.00
Episode: 201, step: 9, Pop: 8/5, Epsilon: 0.47, Mean Loss: 0.74, Median Loss: 0.74, Std Loss: 0.74, Mean Reward: -0.88, Median Reward: 2.00, Std Reward: -70.30
Episode: 202, step: 9, Pop: 7/5, Epsilon: 0.47, Mean Loss: 0.96, Median Loss: 0.96, Std Loss: 0.96, Mean Reward: 1.72, Median Reward: 2.00, Std Reward: 146.10
Episode: 203, step: 9, Pop: 6/5, Epsilon: 0.46, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: -1.08, Median Reward: 1.00, Std Reward: -75.30
Episode: 204, step: 9, Pop: 4/5, Epsilon: 0.46, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: -1.04, Median Reward: 0.00, Std Reward: -71.00
Episode: 205, step: 9, Pop: 7/5, Epsilon: 0.46, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: -1.83, Median Reward: 0.00, Std Reward: -159.00
Episode: 206, step: 9, Pop: 4/5, Epsilon: 0.46, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: -2.43, Median Reward: 0.00, Std Reward: -170.00
Episode: 207, step: 9, Pop: 6/5, Epsilon: 0.46, Mean Loss: 1.23, Median Loss: 1.23, Std Loss: 1.23, Mean Reward: -0.39, Median Reward: 0.00, Std Reward: -31.30
Episode: 208, step: 9, Pop: 9/5, Epsilon: 0.46, Mean Loss: 0.87, Median Loss: 0.87, Std Loss: 0.87, Mean Reward: -1.14, Median Reward: 0.00, Std Reward: -110.70
Episode: 209, step: 9, Pop: 7/5, Epsilon: 0.45, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 1.52, Median Reward: 2.00, Std Reward: 119.70
Episode: 210, step: 9, Pop: 6/5, Epsilon: 0.45, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: -0.95, Median Reward: 0.00, Std Reward: -73.00
Episode: 211, step: 9, Pop: 6/5, Epsilon: 0.45, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 3.18, Median Reward: 2.00, Std Reward: 213.20
Episode: 212, step: 9, Pop: 8/5, Epsilon: 0.45, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: -0.04, Median Reward: 2.00, Std Reward: -3.00
Episode: 213, step: 9, Pop: 5/5, Epsilon: 0.45, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 1.60, Median Reward: 2.00, Std Reward: 127.80
Episode: 214, step: 9, Pop: 10/5, Epsilon: 0.45, Mean Loss: 0.74, Median Loss: 0.74, Std Loss: 0.74, Mean Reward: 2.29, Median Reward: 2.00, Std Reward: 228.50
Episode: 215, step: 9, Pop: 7/5, Epsilon: 0.44, Mean Loss: 0.88, Median Loss: 0.88, Std Loss: 0.88, Mean Reward: 4.18, Median Reward: 4.00, Std Reward: 338.50
Episode: 216, step: 9, Pop: 9/5, Epsilon: 0.44, Mean Loss: 1.07, Median Loss: 1.07, Std Loss: 1.07, Mean Reward: 1.01, Median Reward: 2.00, Std Reward: 90.80
Episode: 217, step: 9, Pop: 5/5, Epsilon: 0.44, Mean Loss: 1.45, Median Loss: 1.45, Std Loss: 1.45, Mean Reward: 0.53, Median Reward: 0.00, Std Reward: 39.40
Episode: 218, step: 9, Pop: 6/5, Epsilon: 0.44, Mean Loss: 0.99, Median Loss: 0.99, Std Loss: 0.99, Mean Reward: -1.53, Median Reward: 0.00, Std Reward: -110.00
Episode: 219, step: 9, Pop: 8/5, Epsilon: 0.44, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: -0.25, Median Reward: 0.00, Std Reward: -22.60
Episode: 220, step: 9, Pop: 5/5, Epsilon: 0.44, Mean Loss: 0.87, Median Loss: 0.87, Std Loss: 0.87, Mean Reward: -0.20, Median Reward: 0.00, Std Reward: -12.90
Episode: 221, step: 9, Pop: 5/5, Epsilon: 0.43, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: -1.37, Median Reward: 0.00, Std Reward: -105.40
Episode: 222, step: 9, Pop: 7/5, Epsilon: 0.43, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 2.39, Median Reward: 2.00, Std Reward: 193.80
Episode: 223, step: 9, Pop: 9/5, Epsilon: 0.43, Mean Loss: 1.26, Median Loss: 1.26, Std Loss: 1.26, Mean Reward: -0.97, Median Reward: 0.00, Std Reward: -87.90
Episode: 224, step: 9, Pop: 9/5, Epsilon: 0.43, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 0.28, Median Reward: 0.00, Std Reward: 27.00
Episode: 225, step: 9, Pop: 9/5, Epsilon: 0.43, Mean Loss: 0.79, Median Loss: 0.79, Std Loss: 0.79, Mean Reward: 1.76, Median Reward: 2.00, Std Reward: 167.30
Episode: 226, step: 9, Pop: 7/5, Epsilon: 0.43, Mean Loss: 1.17, Median Loss: 1.17, Std Loss: 1.17, Mean Reward: 1.65, Median Reward: 2.00, Std Reward: 138.70
Episode: 227, step: 9, Pop: 8/5, Epsilon: 0.42, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 3.15, Median Reward: 4.00, Std Reward: 267.80
Episode: 228, step: 9, Pop: 6/5, Epsilon: 0.42, Mean Loss: 0.99, Median Loss: 0.99, Std Loss: 0.99, Mean Reward: -2.11, Median Reward: 0.00, Std Reward: -160.00
Episode: 229, step: 9, Pop: 7/5, Epsilon: 0.42, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 0.97, Median Reward: 2.00, Std Reward: 68.90
Episode: 230, step: 9, Pop: 7/5, Epsilon: 0.42, Mean Loss: 1.38, Median Loss: 1.38, Std Loss: 1.38, Mean Reward: 2.50, Median Reward: 2.00, Std Reward: 229.60
Episode: 231, step: 9, Pop: 8/5, Epsilon: 0.42, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: -0.58, Median Reward: 1.00, Std Reward: -52.00
Episode: 232, step: 9, Pop: 7/5, Epsilon: 0.42, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 0.78, Median Reward: 2.00, Std Reward: 71.40
Episode: 233, step: 9, Pop: 8/5, Epsilon: 0.41, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 2.20, Median Reward: 2.00, Std Reward: 215.60
Episode: 234, step: 9, Pop: 8/5, Epsilon: 0.41, Mean Loss: 1.21, Median Loss: 1.21, Std Loss: 1.21, Mean Reward: 1.35, Median Reward: 2.00, Std Reward: 117.20
Episode: 235, step: 9, Pop: 9/5, Epsilon: 0.41, Mean Loss: 1.04, Median Loss: 1.04, Std Loss: 1.04, Mean Reward: 1.38, Median Reward: 2.00, Std Reward: 126.60
Episode: 236, step: 9, Pop: 7/5, Epsilon: 0.41, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: -1.58, Median Reward: 0.00, Std Reward: -143.50
Episode: 237, step: 9, Pop: 8/5, Epsilon: 0.41, Mean Loss: 0.83, Median Loss: 0.83, Std Loss: 0.83, Mean Reward: 0.34, Median Reward: 0.00, Std Reward: 29.50
Episode: 238, step: 9, Pop: 9/5, Epsilon: 0.41, Mean Loss: 0.91, Median Loss: 0.91, Std Loss: 0.91, Mean Reward: -0.52, Median Reward: 0.00, Std Reward: -46.70
Episode: 239, step: 9, Pop: 9/5, Epsilon: 0.41, Mean Loss: 1.07, Median Loss: 1.07, Std Loss: 1.07, Mean Reward: 0.84, Median Reward: 2.00, Std Reward: 76.10
Episode: 240, step: 9, Pop: 8/5, Epsilon: 0.40, Mean Loss: 0.90, Median Loss: 0.90, Std Loss: 0.90, Mean Reward: 2.34, Median Reward: 2.00, Std Reward: 191.70
Episode: 241, step: 9, Pop: 7/5, Epsilon: 0.40, Mean Loss: 0.92, Median Loss: 0.92, Std Loss: 0.92, Mean Reward: 1.32, Median Reward: 2.00, Std Reward: 125.70
Episode: 242, step: 9, Pop: 9/5, Epsilon: 0.40, Mean Loss: 0.92, Median Loss: 0.92, Std Loss: 0.92, Mean Reward: 1.94, Median Reward: 2.00, Std Reward: 178.70
Episode: 243, step: 9, Pop: 4/5, Epsilon: 0.40, Mean Loss: 0.93, Median Loss: 0.93, Std Loss: 0.93, Mean Reward: -2.19, Median Reward: 0.00, Std Reward: -116.00
Episode: 244, step: 9, Pop: 8/5, Epsilon: 0.40, Mean Loss: 1.23, Median Loss: 1.23, Std Loss: 1.23, Mean Reward: 1.10, Median Reward: 2.00, Std Reward: 98.60
Episode: 245, step: 9, Pop: 7/5, Epsilon: 0.40, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 0.74, Median Reward: 2.00, Std Reward: 60.10
Episode: 246, step: 9, Pop: 6/5, Epsilon: 0.40, Mean Loss: 1.05, Median Loss: 1.05, Std Loss: 1.05, Mean Reward: 1.00, Median Reward: 2.00, Std Reward: 80.20
Episode: 247, step: 9, Pop: 6/5, Epsilon: 0.39, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: -0.08, Median Reward: 0.00, Std Reward: -6.30
Episode: 248, step: 9, Pop: 7/5, Epsilon: 0.39, Mean Loss: 1.03, Median Loss: 1.03, Std Loss: 1.03, Mean Reward: 0.61, Median Reward: 1.00, Std Reward: 44.90
Episode: 249, step: 9, Pop: 9/5, Epsilon: 0.39, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 3.41, Median Reward: 2.00, Std Reward: 327.80
Episode: 250, step: 9, Pop: 9/5, Epsilon: 0.39, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 2.05, Median Reward: 2.00, Std Reward: 190.90
Episode: 251, step: 9, Pop: 8/5, Epsilon: 0.39, Mean Loss: 0.95, Median Loss: 0.95, Std Loss: 0.95, Mean Reward: 0.44, Median Reward: 2.00, Std Reward: 39.30
Episode: 252, step: 9, Pop: 7/5, Epsilon: 0.39, Mean Loss: 1.17, Median Loss: 1.17, Std Loss: 1.17, Mean Reward: -1.10, Median Reward: 0.00, Std Reward: -94.70
Episode: 253, step: 9, Pop: 8/5, Epsilon: 0.38, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 4.13, Median Reward: 4.00, Std Reward: 346.80
Episode: 254, step: 9, Pop: 9/5, Epsilon: 0.38, Mean Loss: 0.92, Median Loss: 0.92, Std Loss: 0.92, Mean Reward: -1.79, Median Reward: 0.00, Std Reward: -171.50
Episode: 255, step: 9, Pop: 8/5, Epsilon: 0.38, Mean Loss: 0.74, Median Loss: 0.74, Std Loss: 0.74, Mean Reward: 1.19, Median Reward: 0.00, Std Reward: 103.20
Episode: 256, step: 9, Pop: 7/5, Epsilon: 0.38, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 1.28, Median Reward: 2.00, Std Reward: 105.20
Episode: 257, step: 9, Pop: 6/5, Epsilon: 0.38, Mean Loss: 1.50, Median Loss: 1.50, Std Loss: 1.50, Mean Reward: 2.19, Median Reward: 2.00, Std Reward: 168.40
Episode: 258, step: 9, Pop: 6/5, Epsilon: 0.38, Mean Loss: 1.03, Median Loss: 1.03, Std Loss: 1.03, Mean Reward: 2.97, Median Reward: 2.00, Std Reward: 204.80
Episode: 259, step: 9, Pop: 5/5, Epsilon: 0.38, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: -1.49, Median Reward: 0.00, Std Reward: -113.10
Episode: 260, step: 9, Pop: 8/5, Epsilon: 0.38, Mean Loss: 1.09, Median Loss: 1.09, Std Loss: 1.09, Mean Reward: -1.08, Median Reward: 1.00, Std Reward: -93.00
Episode: 261, step: 9, Pop: 7/5, Epsilon: 0.37, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: -1.06, Median Reward: 0.00, Std Reward: -80.20
Episode: 262, step: 9, Pop: 9/5, Epsilon: 0.37, Mean Loss: 1.22, Median Loss: 1.22, Std Loss: 1.22, Mean Reward: 1.21, Median Reward: 2.00, Std Reward: 110.20
Episode: 263, step: 9, Pop: 9/5, Epsilon: 0.37, Mean Loss: 0.95, Median Loss: 0.95, Std Loss: 0.95, Mean Reward: 1.02, Median Reward: 2.00, Std Reward: 100.50
Episode: 264, step: 9, Pop: 7/5, Epsilon: 0.37, Mean Loss: 0.89, Median Loss: 0.89, Std Loss: 0.89, Mean Reward: -0.34, Median Reward: 0.00, Std Reward: -30.50
Episode: 265, step: 9, Pop: 5/5, Epsilon: 0.37, Mean Loss: 0.81, Median Loss: 0.81, Std Loss: 0.81, Mean Reward: -0.21, Median Reward: 0.00, Std Reward: -16.90
Episode: 266, step: 9, Pop: 4/5, Epsilon: 0.37, Mean Loss: 0.88, Median Loss: 0.88, Std Loss: 0.88, Mean Reward: -0.08, Median Reward: 0.00, Std Reward: -6.30
Episode: 267, step: 9, Pop: 7/5, Epsilon: 0.37, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 0.51, Median Reward: 2.00, Std Reward: 43.70
Episode: 268, step: 9, Pop: 9/5, Epsilon: 0.36, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 0.81, Median Reward: 2.00, Std Reward: 76.60
Episode: 269, step: 9, Pop: 6/5, Epsilon: 0.36, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: -0.18, Median Reward: 0.00, Std Reward: -13.80
Episode: 270, step: 9, Pop: 8/5, Epsilon: 0.36, Mean Loss: 0.99, Median Loss: 0.99, Std Loss: 0.99, Mean Reward: -0.24, Median Reward: 0.00, Std Reward: -22.10
Episode: 271, step: 9, Pop: 8/5, Epsilon: 0.36, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: -0.03, Median Reward: 0.00, Std Reward: -3.00
Episode: 272, step: 9, Pop: 7/5, Epsilon: 0.36, Mean Loss: 1.28, Median Loss: 1.28, Std Loss: 1.28, Mean Reward: 2.65, Median Reward: 2.00, Std Reward: 236.00
Episode: 273, step: 9, Pop: 8/5, Epsilon: 0.36, Mean Loss: 0.51, Median Loss: 0.51, Std Loss: 0.51, Mean Reward: -2.39, Median Reward: 0.00, Std Reward: -203.00
Episode: 274, step: 9, Pop: 6/5, Epsilon: 0.36, Mean Loss: 0.85, Median Loss: 0.85, Std Loss: 0.85, Mean Reward: 0.57, Median Reward: 0.00, Std Reward: 48.00
Episode: 275, step: 9, Pop: 8/5, Epsilon: 0.35, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: -0.67, Median Reward: 0.00, Std Reward: -55.00
Episode: 276, step: 9, Pop: 7/5, Epsilon: 0.35, Mean Loss: 0.96, Median Loss: 0.96, Std Loss: 0.96, Mean Reward: 1.22, Median Reward: -2.50, Std Reward: 90.10
Episode: 277, step: 9, Pop: 8/5, Epsilon: 0.35, Mean Loss: 0.74, Median Loss: 0.74, Std Loss: 0.74, Mean Reward: 0.45, Median Reward: 2.00, Std Reward: 39.30
