Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 1.53, Median Loss: 1.53, Std Loss: 1.53, Mean Reward: 3.02, Median Reward: 2.00, Std Reward: 226.70
Episode: 556, step: 9, Pop: 2/5, Epsilon: 0.10, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 1.91, Median Reward: 2.00, Std Reward: 99.40
Episode: 557, step: 9, Pop: 9/5, Epsilon: 0.10, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 1.28, Median Reward: 2.00, Std Reward: 117.60
Episode: 558, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 2.94, Median Reward: 2.00, Std Reward: 188.10
Episode: 559, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 6.11, Median Reward: 4.50, Std Reward: 323.70
Episode: 560, step: 9, Pop: 1/5, Epsilon: 0.10, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 0.31, Median Reward: 2.00, Std Reward: 15.00
Episode: 561, step: 9, Pop: 6/5, Epsilon: 0.10, Mean Loss: 0.88, Median Loss: 0.88, Std Loss: 0.88, Mean Reward: 2.03, Median Reward: 2.00, Std Reward: 152.10
Episode: 562, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 0.86, Median Loss: 0.86, Std Loss: 0.86, Mean Reward: 5.45, Median Reward: 4.00, Std Reward: 332.40
Episode: 563, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 4.19, Median Reward: 2.00, Std Reward: 234.40
Episode: 564, step: 9, Pop: 6/5, Epsilon: 0.10, Mean Loss: 0.81, Median Loss: 0.81, Std Loss: 0.81, Mean Reward: 4.57, Median Reward: 4.00, Std Reward: 333.50
Episode: 565, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 3.35, Median Reward: 2.00, Std Reward: 164.00
Episode: 566, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 2.60, Median Reward: 4.00, Std Reward: 145.40
Episode: 567, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 1.93, Median Reward: 2.00, Std Reward: 118.00
Episode: 568, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 5.74, Median Reward: 4.00, Std Reward: 413.30
Episode: 569, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.86, Median Loss: 0.86, Std Loss: 0.86, Mean Reward: 5.16, Median Reward: 4.90, Std Reward: 397.10
Episode: 570, step: 9, Pop: 5/5, Epsilon: 0.09, Mean Loss: 0.93, Median Loss: 0.93, Std Loss: 0.93, Mean Reward: 2.49, Median Reward: 2.00, Std Reward: 181.50
Episode: 571, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.89, Median Loss: 0.89, Std Loss: 0.89, Mean Reward: 2.43, Median Reward: 2.00, Std Reward: 191.80
Episode: 572, step: 9, Pop: 3/5, Epsilon: 0.09, Mean Loss: 0.94, Median Loss: 0.94, Std Loss: 0.94, Mean Reward: 2.90, Median Reward: 2.00, Std Reward: 156.80
Episode: 573, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 2.81, Median Reward: 2.00, Std Reward: 168.90
Episode: 574, step: 9, Pop: 8/5, Epsilon: 0.09, Mean Loss: 0.80, Median Loss: 0.80, Std Loss: 0.80, Mean Reward: 2.92, Median Reward: 2.00, Std Reward: 245.00
Episode: 575, step: 9, Pop: 1/5, Epsilon: 0.09, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 1.75, Median Reward: 2.00, Std Reward: 93.00
Episode: 576, step: 9, Pop: 8/5, Epsilon: 0.09, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 5.91, Median Reward: 4.00, Std Reward: 520.50
Episode: 577, step: 9, Pop: 7/5, Epsilon: 0.09, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 5.33, Median Reward: 5.00, Std Reward: 383.60
Episode: 578, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 1.21, Median Reward: 2.00, Std Reward: 76.00
Episode: 579, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 4.54, Median Reward: 4.50, Std Reward: 317.80
Episode: 580, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 4.08, Median Reward: 4.00, Std Reward: 281.30
Episode: 581, step: 9, Pop: 5/5, Epsilon: 0.09, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 2.60, Median Reward: 2.00, Std Reward: 148.00
Episode: 582, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 2.60, Median Reward: 2.00, Std Reward: 200.00
Episode: 583, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.88, Median Loss: 0.88, Std Loss: 0.88, Mean Reward: 4.52, Median Reward: 2.00, Std Reward: 370.60
Episode: 584, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 1.02, Median Loss: 1.02, Std Loss: 1.02, Mean Reward: 3.82, Median Reward: 2.00, Std Reward: 316.90
Episode: 585, step: 9, Pop: 3/5, Epsilon: 0.09, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: 2.27, Median Reward: 2.00, Std Reward: 131.70
Episode: 586, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 0.88, Median Loss: 0.88, Std Loss: 0.88, Mean Reward: 3.23, Median Reward: 2.00, Std Reward: 203.60
Episode: 587, step: 9, Pop: 7/5, Epsilon: 0.09, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 2.83, Median Reward: 2.00, Std Reward: 234.50
Episode: 588, step: 9, Pop: 3/5, Epsilon: 0.09, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 3.22, Median Reward: 2.00, Std Reward: 206.30
Episode: 589, step: 9, Pop: 2/5, Epsilon: 0.09, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 3.03, Median Reward: 2.00, Std Reward: 151.30
Episode: 590, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 4.14, Median Reward: 2.00, Std Reward: 352.30
Episode: 591, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 2.32, Median Reward: 2.00, Std Reward: 178.70
Episode: 592, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 3.35, Median Reward: 2.00, Std Reward: 204.60
Episode: 593, step: 9, Pop: 2/5, Epsilon: 0.09, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 2.05, Median Reward: 2.00, Std Reward: 104.60
Episode: 594, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 2.46, Median Reward: 2.00, Std Reward: 174.60
Episode: 595, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 1.01, Median Loss: 1.01, Std Loss: 1.01, Mean Reward: 4.88, Median Reward: 2.00, Std Reward: 337.00
Episode: 596, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 1.87, Median Reward: 2.00, Std Reward: 133.00
Episode: 597, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 4.13, Median Reward: 4.00, Std Reward: 310.10
Episode: 598, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 1.91, Median Reward: 2.00, Std Reward: 101.00
Episode: 599, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 2.96, Median Reward: 2.00, Std Reward: 231.00
Episode: 600, step: 9, Pop: 7/5, Epsilon: 0.08, Mean Loss: 0.51, Median Loss: 0.51, Std Loss: 0.51, Mean Reward: 3.20, Median Reward: 2.00, Std Reward: 288.20
Episode: 601, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 6.02, Median Reward: 4.00, Std Reward: 294.90
Episode: 602, step: 9, Pop: 7/5, Epsilon: 0.08, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 4.96, Median Reward: 4.90, Std Reward: 407.10
Episode: 603, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 0.79, Median Loss: 0.79, Std Loss: 0.79, Mean Reward: 1.86, Median Reward: 2.00, Std Reward: 116.90
Episode: 604, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 4.16, Median Reward: 4.00, Std Reward: 266.30
Episode: 605, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 3.39, Median Reward: 2.00, Std Reward: 251.00
Episode: 606, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 1.09, Median Loss: 1.09, Std Loss: 1.09, Mean Reward: 5.27, Median Reward: 4.00, Std Reward: 379.60
Episode: 607, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 1.77, Median Reward: 2.00, Std Reward: 109.70
Episode: 608, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 2.43, Median Reward: 2.00, Std Reward: 119.00
Episode: 609, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 2.55, Median Reward: 2.00, Std Reward: 158.00
Episode: 610, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 3.00, Median Reward: 2.00, Std Reward: 186.30
Episode: 611, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 0.79, Median Loss: 0.79, Std Loss: 0.79, Mean Reward: 2.08, Median Reward: 2.00, Std Reward: 170.80
Episode: 612, step: 9, Pop: 8/5, Epsilon: 0.08, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: 4.12, Median Reward: 4.00, Std Reward: 375.10
Episode: 613, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 0.83, Median Loss: 0.83, Std Loss: 0.83, Mean Reward: 1.76, Median Reward: 2.00, Std Reward: 116.20
Episode: 614, step: 9, Pop: 1/5, Epsilon: 0.08, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 2.05, Median Reward: 2.00, Std Reward: 78.00
Episode: 615, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 2.54, Median Reward: 2.00, Std Reward: 159.80
Episode: 616, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 3.39, Median Reward: 2.00, Std Reward: 264.30
Episode: 617, step: 9, Pop: 8/5, Epsilon: 0.08, Mean Loss: 0.46, Median Loss: 0.46, Std Loss: 0.46, Mean Reward: 2.12, Median Reward: 2.00, Std Reward: 180.10
Episode: 618, step: 9, Pop: 2/5, Epsilon: 0.08, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 2.43, Median Reward: 2.00, Std Reward: 119.00
Episode: 619, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 0.79, Median Loss: 0.79, Std Loss: 0.79, Mean Reward: 2.38, Median Reward: 2.00, Std Reward: 150.20
Episode: 620, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 0.94, Median Loss: 0.94, Std Loss: 0.94, Mean Reward: 3.66, Median Reward: 2.00, Std Reward: 278.40
Episode: 621, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 3.90, Median Reward: 2.00, Std Reward: 280.70
Episode: 622, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 1.35, Median Reward: 2.00, Std Reward: 85.00
Episode: 623, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 2.14, Median Reward: 2.00, Std Reward: 143.70
Episode: 624, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 4.75, Median Reward: 2.00, Std Reward: 285.30
Episode: 625, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 3.72, Median Reward: 4.00, Std Reward: 249.50
Episode: 626, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 0.81, Median Loss: 0.81, Std Loss: 0.81, Mean Reward: 2.98, Median Reward: 2.00, Std Reward: 226.70
Episode: 627, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 1.18, Median Reward: 2.00, Std Reward: 79.00
Episode: 628, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 4.25, Median Reward: 2.00, Std Reward: 272.00
Episode: 629, step: 9, Pop: 6/5, Epsilon: 0.07, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 3.47, Median Reward: 2.00, Std Reward: 264.00
Episode: 630, step: 9, Pop: 1/5, Epsilon: 0.07, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 1.48, Median Reward: 2.00, Std Reward: 65.00
Episode: 631, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.97, Median Loss: 0.97, Std Loss: 0.97, Mean Reward: 4.16, Median Reward: 4.00, Std Reward: 283.20
Episode: 632, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 3.53, Median Reward: 2.00, Std Reward: 236.70
Episode: 633, step: 9, Pop: 6/5, Epsilon: 0.07, Mean Loss: 0.94, Median Loss: 0.94, Std Loss: 0.94, Mean Reward: 4.63, Median Reward: 4.00, Std Reward: 328.80
Episode: 634, step: 9, Pop: 7/5, Epsilon: 0.07, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 4.67, Median Reward: 4.00, Std Reward: 373.60
Episode: 635, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 2.55, Median Reward: 2.00, Std Reward: 152.90
Episode: 636, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 0.87, Median Loss: 0.87, Std Loss: 0.87, Mean Reward: 5.33, Median Reward: 5.00, Std Reward: 271.60
Episode: 637, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 3.67, Median Reward: 2.00, Std Reward: 245.70
Episode: 638, step: 9, Pop: 1/5, Epsilon: 0.07, Mean Loss: 0.89, Median Loss: 0.89, Std Loss: 0.89, Mean Reward: 0.63, Median Reward: 2.00, Std Reward: 40.30
Episode: 639, step: 9, Pop: 6/5, Epsilon: 0.07, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 6.86, Median Reward: 4.00, Std Reward: 466.50
Episode: 640, step: 9, Pop: 3/5, Epsilon: 0.07, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 3.28, Median Reward: 2.00, Std Reward: 203.50
Episode: 641, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 2.99, Median Reward: 2.00, Std Reward: 200.30
Episode: 642, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 0.15, Median Reward: 2.00, Std Reward: 12.00
Episode: 643, step: 9, Pop: 3/5, Epsilon: 0.07, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 0.71, Median Reward: 2.00, Std Reward: 39.70
Episode: 644, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 2.61, Median Reward: 2.00, Std Reward: 154.00
Episode: 645, step: 9, Pop: 3/5, Epsilon: 0.07, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 1.62, Median Reward: 2.00, Std Reward: 98.80
Episode: 646, step: 9, Pop: 6/5, Epsilon: 0.07, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 4.94, Median Reward: 4.00, Std Reward: 350.80
Episode: 647, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 1.14, Median Reward: 2.00, Std Reward: 79.90
Episode: 648, step: 9, Pop: 7/5, Epsilon: 0.07, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 3.90, Median Reward: 4.00, Std Reward: 335.40
Episode: 649, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: 3.92, Median Reward: 2.00, Std Reward: 262.80
Episode: 650, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 2.86, Median Reward: 2.00, Std Reward: 171.60
Episode: 651, step: 9, Pop: 7/5, Epsilon: 0.07, Mean Loss: 0.89, Median Loss: 0.89, Std Loss: 0.89, Mean Reward: 4.11, Median Reward: 2.00, Std Reward: 333.00
Episode: 652, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.94, Median Loss: 0.94, Std Loss: 0.94, Mean Reward: 3.48, Median Reward: 2.00, Std Reward: 236.80
Episode: 653, step: 9, Pop: 7/5, Epsilon: 0.07, Mean Loss: 1.22, Median Loss: 1.22, Std Loss: 1.22, Mean Reward: 2.71, Median Reward: 2.00, Std Reward: 195.10
Episode: 654, step: 9, Pop: 8/5, Epsilon: 0.07, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 4.26, Median Reward: 2.00, Std Reward: 370.90
Episode: 655, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.81, Median Loss: 0.81, Std Loss: 0.81, Mean Reward: 2.14, Median Reward: 2.00, Std Reward: 154.40
Episode: 656, step: 9, Pop: 6/5, Epsilon: 0.07, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 3.81, Median Reward: 2.00, Std Reward: 289.60
Episode: 657, step: 9, Pop: 7/5, Epsilon: 0.07, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 4.02, Median Reward: 4.00, Std Reward: 353.80
Episode: 658, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 2.53, Median Reward: 2.00, Std Reward: 179.70
Episode: 659, step: 9, Pop: 2/5, Epsilon: 0.07, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 2.08, Median Reward: 2.00, Std Reward: 102.00
Episode: 660, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 4.12, Median Reward: 4.00, Std Reward: 346.20
Episode: 661, step: 9, Pop: 0/5, Epsilon: 0.07, Mean Loss: 0.80, Median Loss: 0.80, Std Loss: 0.80, Mean Reward: 3.75, Median Reward: 2.00, Std Reward: 172.50
Episode: 662, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.47, Median Loss: 0.47, Std Loss: 0.47, Mean Reward: 4.40, Median Reward: 4.00, Std Reward: 286.10
Episode: 663, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 5.08, Median Reward: 2.00, Std Reward: 381.00
Episode: 664, step: 9, Pop: 2/5, Epsilon: 0.07, Mean Loss: 0.74, Median Loss: 0.74, Std Loss: 0.74, Mean Reward: 4.01, Median Reward: 2.00, Std Reward: 256.90
Episode: 665, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 3.29, Median Reward: 2.00, Std Reward: 253.00
Episode: 666, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 1.97, Median Reward: 2.00, Std Reward: 128.30
Episode: 667, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 3.03, Median Reward: 2.00, Std Reward: 178.60
Episode: 668, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 1.67, Median Reward: 2.00, Std Reward: 83.40
Episode: 669, step: 9, Pop: 1/5, Epsilon: 0.06, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 0.25, Median Reward: 2.00, Std Reward: 8.00
Episode: 670, step: 9, Pop: 6/5, Epsilon: 0.06, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 4.45, Median Reward: 2.00, Std Reward: 325.20
Episode: 671, step: 9, Pop: 2/5, Epsilon: 0.06, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 4.71, Median Reward: 4.00, Std Reward: 216.80
Episode: 672, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 1.71, Median Reward: 2.00, Std Reward: 117.90
Episode: 673, step: 9, Pop: 7/5, Epsilon: 0.06, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 6.25, Median Reward: 4.00, Std Reward: 462.40
Episode: 674, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 2.65, Median Reward: 2.00, Std Reward: 174.70
Episode: 675, step: 9, Pop: 8/5, Epsilon: 0.06, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 4.16, Median Reward: 4.00, Std Reward: 353.30
Episode: 676, step: 9, Pop: 6/5, Epsilon: 0.06, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 4.95, Median Reward: 4.00, Std Reward: 336.80
Episode: 677, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.93, Median Loss: 0.93, Std Loss: 0.93, Mean Reward: 2.64, Median Reward: 2.00, Std Reward: 153.00
Episode: 678, step: 9, Pop: 8/5, Epsilon: 0.06, Mean Loss: 0.79, Median Loss: 0.79, Std Loss: 0.79, Mean Reward: 2.42, Median Reward: 2.00, Std Reward: 229.60
Episode: 679, step: 9, Pop: 2/5, Epsilon: 0.06, Mean Loss: 0.86, Median Loss: 0.86, Std Loss: 0.86, Mean Reward: 2.78, Median Reward: 2.00, Std Reward: 128.00
Episode: 680, step: 9, Pop: 1/5, Epsilon: 0.06, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 2.00, Median Reward: 2.00, Std Reward: 70.00
Episode: 681, step: 9, Pop: 6/5, Epsilon: 0.06, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 4.63, Median Reward: 5.00, Std Reward: 301.20
Episode: 682, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 3.22, Median Reward: 2.00, Std Reward: 190.00
Episode: 683, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 0.98, Median Loss: 0.98, Std Loss: 0.98, Mean Reward: 3.05, Median Reward: 2.00, Std Reward: 189.00
Episode: 684, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 0.42, Median Loss: 0.42, Std Loss: 0.42, Mean Reward: 3.97, Median Reward: 2.00, Std Reward: 234.00
Episode: 685, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.80, Median Loss: 0.80, Std Loss: 0.80, Mean Reward: 3.66, Median Reward: 4.00, Std Reward: 270.80
Episode: 686, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 0.45, Median Loss: 0.45, Std Loss: 0.45, Mean Reward: 3.89, Median Reward: 2.00, Std Reward: 249.00
Episode: 687, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 2.88, Median Reward: 2.00, Std Reward: 167.00
Episode: 688, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 3.60, Median Reward: 4.00, Std Reward: 280.60
Episode: 689, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 2.36, Median Reward: 2.00, Std Reward: 158.00
Episode: 690, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: 3.89, Median Reward: 2.00, Std Reward: 260.50
Episode: 691, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 4.67, Median Reward: 4.00, Std Reward: 355.00
Episode: 692, step: 9, Pop: 6/5, Epsilon: 0.06, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 3.83, Median Reward: 4.00, Std Reward: 256.60
Episode: 693, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 3.44, Median Reward: 2.00, Std Reward: 206.70
Episode: 694, step: 9, Pop: 2/5, Epsilon: 0.06, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 2.77, Median Reward: 2.00, Std Reward: 130.00
